trial_id,phase,channel,channel_kind,metric,error_percent,within_30_percent,warning,blocks_task_success,source,acceptance_role
trial_043_20260902_clean_v010,P03,front_left_ankle,wheel,measured_peak_velocity_error_percent,14.445086161370671,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,front_left_ankle,wheel,command_wheel_integral_error_percent,5.562826336466027e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,front_left_ankle,wheel,actual_wheel_integral_error_percent,0.6288863770472835,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,rear_left_ankle,wheel,duration_error_percent,5.625129991434446e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,rear_left_ankle,wheel,command_average_velocity_error_percent,14.900000000000077,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,rear_left_ankle,wheel,measured_average_velocity_error_percent,18.244515044977753,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,rear_left_ankle,wheel,command_peak_velocity_error_percent,14.900000000000004,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,rear_left_ankle,wheel,measured_peak_velocity_error_percent,0.41158593354069145,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,rear_left_ankle,wheel,command_wheel_integral_error_percent,14.89999999999529,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P03,rear_left_ankle,wheel,actual_wheel_integral_error_percent,13.362475037047743,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,command_endpoint_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,actual_endpoint_error_percent,0.17446783916468006,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,command_delta_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,actual_delta_error_percent,5.759855032942618,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,duration_error_percent,5.6991448597427944e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,command_average_velocity_error_percent,3.770317391627032e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,measured_average_velocity_error_percent,8.914628727601238,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,command_peak_velocity_error_percent,5.6843418860808015e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,measured_peak_velocity_error_percent,10.119260929460237,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_hip,servo,trajectory_rmse_percent,4.50735691578392,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_left_ankle,wheel,duration_error_percent,5.6991448597427944e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_left_ankle,wheel,command_average_velocity_error_percent,2.422304781000341e-13,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_left_ankle,wheel,measured_average_velocity_error_percent,0.42958795965651825,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_left_ankle,wheel,measured_peak_velocity_error_percent,7.601253493407302,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_left_ankle,wheel,command_wheel_integral_error_percent,5.938011025647008e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_left_ankle,wheel,actual_wheel_integral_error_percent,0.31857569301646965,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_right_ankle,wheel,duration_error_percent,5.6991448597427944e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_right_ankle,wheel,command_average_velocity_error_percent,2.422304781000341e-13,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_right_ankle,wheel,measured_average_velocity_error_percent,0.08029849733048401,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_right_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_right_ankle,wheel,measured_peak_velocity_error_percent,24.26166407085502,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_right_ankle,wheel,command_wheel_integral_error_percent,5.938011025647008e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,front_right_ankle,wheel,actual_wheel_integral_error_percent,0.30817927590017,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_ankle,wheel,duration_error_percent,5.6991448597427944e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_ankle,wheel,command_average_velocity_error_percent,2.422304781000341e-13,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_ankle,wheel,measured_average_velocity_error_percent,0.08193004122364549,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_ankle,wheel,measured_peak_velocity_error_percent,0.12192850597802711,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_ankle,wheel,command_wheel_integral_error_percent,5.938011025647008e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_left_ankle,wheel,actual_wheel_integral_error_percent,0.11184002002057761,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_right_ankle,wheel,duration_error_percent,5.6991448597427944e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_right_ankle,wheel,command_average_velocity_error_percent,2.422304781000341e-13,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_right_ankle,wheel,measured_average_velocity_error_percent,0.0059499567672346805,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_right_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_right_ankle,wheel,measured_peak_velocity_error_percent,20.339170292899542,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_right_ankle,wheel,command_wheel_integral_error_percent,5.938011025647008e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P04,rear_right_ankle,wheel,actual_wheel_integral_error_percent,0.40466802524457035,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,command_endpoint_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,actual_endpoint_error_percent,1.619428865119014,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,command_delta_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,actual_delta_error_percent,1.9852821064015886,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,duration_error_percent,5.657574865213446e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,command_average_velocity_error_percent,5.638002142443955e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,measured_average_velocity_error_percent,0.28302111682023917,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,command_peak_velocity_error_percent,5.760133111228545e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,measured_peak_velocity_error_percent,0.20614836713671758,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_hip,servo,trajectory_rmse_percent,0.47287801478256974,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_knee,servo,command_endpoint_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_knee,servo,actual_endpoint_error_percent,0.14751411189024569,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_knee,servo,command_delta_error_percent,0.0,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_knee,servo,actual_delta_error_percent,0.24353219227501652,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_knee,servo,duration_error_percent,5.657574865213446e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
trial_043_20260902_clean_v010,P05,front_left_knee,servo,command_average_velocity_error_percent,5.662316976481448e-12,True,,false,raw observation/full12 ledgers vs immutable v010 contract,ADVISORY_DIAGNOSTIC_ONLY
