trial_id,trial_number,max_command_endpoint_error_percent,max_actual_endpoint_error_percent,max_command_delta_error_percent,max_actual_delta_error_percent,max_duration_error_percent,max_command_average_velocity_error_percent,max_measured_average_velocity_error_percent,max_command_peak_velocity_error_percent,max_measured_peak_velocity_error_percent,max_command_wheel_integral_error_percent,max_actual_wheel_integral_error_percent,max_trajectory_rmse_percent,max_applicable_actual_response_error_percent,atomic_exact,overlap_15pct_pass,overlap_30pct_pass,legacy_15pct_pass,new_30pct_pass
trial_010_20260901_clean_v010,10,1.4620220900413587e-14,25.12075919196458,2.400482215405744e-14,23.17350316861629,8.526512829114417e-11,8.526512829127989e-11,48.904938018377045,9.123368727159686e-11,52.75013911083131,1.386675910225253e-10,36.29302387410797,10.698680012641926,52.75013911083131,True,True,True,False,False
trial_011_20260901_clean_v010,11,15.000000000000004,24.774320398827108,15.000000000000004,33.71274172364836,8.526512829114417e-11,15.000000000098058,48.25178256336968,9.123368727159686e-11,52.75013911083131,1.386675910225253e-10,36.29302387410797,25.50055924653001,52.75013911083131,True,True,True,False,False
trial_019_20260902_clean_v010,19,1.4620220900413587e-14,14.875829833553361,2.400482215405744e-14,24.684389571399233,8.526512829114417e-11,0.3733876442933252,30.87820835858151,9.123368727159686e-11,52.75013911083131,1.2141280354570065,36.29302387410797,12.708192938815575,52.75013911083131,True,True,True,False,False
trial_021_20260902_clean_v010,21,1.4620220900413587e-14,14.398617735640737,2.400482215405744e-14,24.494064215742714,8.526512829114417e-11,0.3733876442933252,20.00201082925726,9.123368727159686e-11,52.75013911083131,1.2141280354570065,36.29302387410797,17.062627112573107,52.75013911083131,True,True,True,False,False
trial_024_20260902_clean_v010,24,1.4620220900413587e-14,11.00382748876782,2.400482215405744e-14,8.996339768429726,8.526512829114417e-11,0.3733876442933252,17.40720780664862,9.123368727159686e-11,107.2454973207474,1.2141280354570065,36.29302387410797,14.385438376829613,107.2454973207474,True,True,True,False,False
trial_025_20260902_clean_v010,25,1.4620220900413587e-14,15.519345234603565,2.400482215405744e-14,21.62587941944365,8.526512829114417e-11,0.3733876442933252,14.492207635654072,9.123368727159686e-11,52.75013911083131,1.2141280354570065,36.29302387410797,14.34668932278561,52.75013911083131,True,True,True,False,False
trial_036_20260902_clean_v010,36,1.4620220900413587e-14,27.8117768450491,2.400482215405744e-14,34.24131352165126,7.959675365755687e-11,14.900000000000077,74.36137831455756,14.900000000000004,94.6014394766218,14.89999999999529,13.362475037047743,11.438204266346125,94.6014394766218,True,True,True,False,False
trial_039_20260902_clean_v010,39,1.4620220900413587e-14,8.728727934678767,2.400482215405744e-14,21.806248807848696,7.959675365755687e-11,14.900000000000077,72.33571696751282,14.900000000000004,75.38560868983663,14.89999999999529,13.362475037047743,12.84395740741205,75.38560868983663,True,True,True,False,False
trial_043_20260902_clean_v010,43,1.4620220900413587e-14,14.463468163121918,2.400482215405744e-14,17.945056324777937,12.500000000074607,14.900000000000077,18.244515044977753,14.900000000000004,36.458636795326846,14.89999999999529,13.362475037047743,8.39386239459489,36.458636795326846,True,True,True,False,False
