phase,state,channel,reference_start,reference_end,reference_delta,reference_active_duration,reference_average_velocity,reference_peak_velocity,reference_wheel_integral,fsm_start,fsm_command_end,fsm_actual_end,fsm_delta,fsm_active_duration,fsm_average_velocity,fsm_peak_velocity,fsm_wheel_integral,endpoint_error_percent,delta_error_percent,duration_error_percent,velocity_error_percent,wheel_integral_error_percent,within_15_percent,within_30_percent,within_active_tolerance,conformance_policy_schema,conformance_tolerance_percent,reference_actual_end,reference_actual_delta,reference_actual_wheel_integral,fsm_command_delta,fsm_actual_delta,fsm_command_wheel_integral,fsm_actual_wheel_integral,command_endpoint_error_percent,actual_endpoint_error_percent,command_delta_error_percent,actual_delta_error_percent,average_velocity_error_percent,peak_velocity_error_percent,command_average_velocity_error_percent,command_peak_velocity_error_percent,command_wheel_integral_error_percent,actual_wheel_integral_error_percent,trajectory_rmse,trajectory_rmse_percent,active_sample_count,reference_measured_average_velocity,fsm_measured_average_velocity,measured_average_velocity_error_percent,reference_measured_peak_velocity,fsm_measured_peak_velocity,measured_peak_velocity_error_percent,channel_kind,wheel_velocity_gate_basis,wheel_integral_gate_basis,reference_wheel_surface_travel,fsm_wheel_surface_travel,wheel_surface_travel_error_percent,reference_command_wheel_surface_travel,fsm_command_wheel_surface_travel,command_wheel_surface_travel_error_percent,reference_actual_wheel_surface_travel,fsm_actual_wheel_surface_travel,actual_wheel_surface_travel_error_percent
P04,FL_UNLOAD_PREP,rear_left_hip,17.5,6.9,-10.6,4.799999999999727,2.2083333333334587,150.0,0.0,17.5,6.9,8.177978619523092,-8.952398100801059,4.800000000000001,2.208333333333333,150.00000000000853,0.0,1.7687290341723143,4.262875706797492,5.6991448597427944e-12,10.888527968401869,0.0,True,True,True,wlr50_clean.conformance_policy.v2,30.0,8.365463897145357,-9.404262925721593,0.0,-10.6,-8.952398100801059,0.0,0.0,0.0,1.7687290341723143,0.0,4.262875706797492,3.770317391627032e-12,5.6843418860808015e-12,3.770317391627032e-12,5.6843418860808015e-12,0.0,0.0,0.4730797329711568,4.463016348784499,578,2.6677643844675307,2.405026383713573,7.882140022618737,40.77779004320147,36.337688969451285,10.888527968401869,servo,measured_actual,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04,FL_UNLOAD_PREP,front_left_ankle,0.0,0.0,0.0,4.799999999999727,0.275,0.3,1.319999999999925,0.0,0.0,-0.027323152869939804,-0.10623668506741524,4.800000000000001,0.2750000000000007,0.3,1.3200000000000034,0.0,0.0,5.6991448597427944e-12,6.955844667684803,0.19813803243343817,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.059043314307928085,-0.10104450955986977,1.604287749206711,0.0,-0.10623668506741524,1.3200000000000034,1.6074664533875598,0.0,19.032096862792965,0.0,3.1153053045272823,2.422304781000341e-13,0.0,2.422304781000341e-13,0.0,5.938011025647008e-12,0.19813803243343817,0.0,0.0,578,0.3339746975747604,0.33407136649545927,0.028944983377740187,0.7138329744338989,0.6641798615455627,6.955844667684803,wheel,effective_drive_target,"max(command_target,measured_actual)",0.06598679780959711,0.06598679780960104,0.19813803243343817,0.06598679780959711,0.06598679780960104,5.938011025647008e-12,0.08019834192069916,0.08035724533742508,0.19813803243343817
P04,FL_UNLOAD_PREP,front_right_ankle,0.0,0.0,0.0,4.799999999999727,0.275,0.3,1.319999999999925,0.0,0.0,-0.11586692184209824,-0.11829962581396103,4.800000000000001,0.2750000000000007,0.3,1.3200000000000034,0.0,0.0,5.6991448597427944e-12,22.1134370106261,0.2579181278383268,False,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.0887410119175911,-0.04492754489183426,1.278427702087526,0.0,-0.11829962581396103,1.3200000000000034,1.2751304052925354,0.0,16.27554595470428,0.0,44.023248553276055,2.422304781000341e-13,0.0,2.422304781000341e-13,0.0,5.938011025647008e-12,0.2579181278383268,0.0,0.0,578,0.2680296645061496,0.2674098275054027,0.2312568654999354,0.47630536556243896,0.37097787857055664,22.1134370106261,wheel,effective_drive_target,"max(command_target,measured_actual)",0.06598679780959711,0.06598679780960104,0.2579181278383268,0.06598679780959711,0.06598679780960104,5.938011025647008e-12,0.0639085987059411,0.06374376684463101,0.2579181278383268
P04,FL_UNLOAD_PREP,rear_left_ankle,0.0,0.0,0.0,4.799999999999727,0.275,0.3,1.319999999999925,0.0,0.0,0.13325780630111694,0.13566088443621993,4.800000000000001,0.2750000000000007,0.3,1.3200000000000034,0.0,0.0,5.6991448597427944e-12,0.06700960624525777,0.07249538422833922,True,True,True,wlr50_clean.conformance_policy.v2,30.0,0.2266872227191925,0.22878007357940078,1.3236263457516988,0.0,0.13566088443621993,1.3200000000000034,1.3226667777465986,0.0,56.05764985084533,0.0,55.8715134859085,2.422304781000341e-13,0.0,2.422304781000341e-13,0.0,5.938011025647008e-12,0.07249538422833922,0.0,0.0,578,0.2749215122410369,0.27473728841820066,0.06700960624525777,0.3030620217323303,0.3030288517475128,0.010944949363137686,wheel,effective_drive_target,"max(command_target,measured_actual)",0.06598679780959711,0.06598679780960104,0.07249538422833922,0.06598679780959711,0.06598679780960104,5.938011025647008e-12,0.06616807882771075,0.06612011002472809,0.07249538422833922
P04,FL_UNLOAD_PREP,rear_right_ankle,0.0,0.0,0.0,4.799999999999727,0.275,0.3,1.319999999999925,0.0,0.0,-0.038535963743925095,0.14489782229065895,4.800000000000001,0.2750000000000007,0.3,1.3200000000000034,0.0,0.0,5.6991448597427944e-12,7.911536140851661,0.36623944678048526,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.03231290355324745,0.20469873771071434,1.023589120564613,0.0,0.14489782229065895,1.3200000000000034,1.0273379076970741,0.0,3.7338361144065852,0.0,35.88054925203323,2.422304781000341e-13,0.0,2.422304781000341e-13,0.0,5.938011025647008e-12,0.36623944678048526,0.0,0.0,578,0.21482215748268427,0.21427610718119877,0.2541871415333448,0.5082479119300842,0.4680376946926117,7.911536140851661,wheel,effective_drive_target,"max(command_target,measured_actual)",0.06598679780959711,0.06598679780960104,0.36623944678048526,0.06598679780959711,0.06598679780960104,5.938011025647008e-12,0.051169218438488095,0.05135662030101911,0.36623944678048526
P05,FL_ACTIVE_LIFT_AND_PLACE,front_left_hip,0.0,22.8,22.8,9.733333333332784,7.561643835616865,150.0,0.0,0.0,22.8,25.756624443695735,24.842956361684198,9.733333333333334,7.561643835616438,150.00000000000864,0.0,1.6191292954185685,2.8826866752891647,5.657574865213446e-12,0.46116903781060653,0.0,True,True,True,wlr50_clean.conformance_policy.v2,30.0,26.12578592305117,25.500208923650128,0.0,22.8,24.842956361684198,0.0,0.0,0.0,1.6191292954185685,0.0,2.8826866752891647,5.638002142443955e-12,5.760133111228545e-12,5.638002142443955e-12,5.760133111228545e-12,0.0,0.0,0.2774782152718748,1.2170097161047138,1170,7.647766155118751,7.612497025527184,0.46116903781060653,120.84047177705263,120.39108631080082,0.3718832437868297,servo,measured_actual,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P05,FL_ACTIVE_LIFT_AND_PLACE,front_left_knee,-22.9,-13.4,9.499999999999998,9.733333333332784,3.8116438356166547,150.0,0.0,-22.9,-13.4,-12.317144449933734,0.9248426183392233,9.733333333333334,3.811643835616439,150.00000000000853,0.0,0.14822409208029053,0.5611449757716109,5.657574865213446e-12,0.29612002515111924,0.0,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-12.331225738681361,0.8715338456409203,0.0,9.499999999999998,0.9248426183392233,0.0,0.0,0.0,0.14822409208029053,0.0,0.5611449757716109,5.662316976481448e-12,5.6843418860808015e-12,5.662316976481448e-12,5.6843418860808015e-12,0.0,0.0,0.22627593450870204,2.3818519421968642,1170,5.564369883112962,5.547892669615587,0.29612002515111924,109.57826847726699,109.59806236548168,0.01806369866010365,servo,measured_actual,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P05,FL_ACTIVE_LIFT_AND_PLACE,front_left_ankle,0.0,0.0,0.0,9.733333333332784,0.25273972602739714,0.3,2.45999999999986,0.0,0.0,-0.0004954271134920418,0.026827725756447762,9.733333333333334,0.25273972602740064,0.3,2.460000000000033,0.0,0.0,5.657574865213446e-12,1.0397704303602713,0.004670898779899508,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.00047993927728384733,0.034689602558501065,2.4620230221926014,0.0,0.026827725756447762,2.460000000000033,2.461908023589297,0.0,0.009292701724916695,0.0,4.717126081231981,1.3837169892279397e-12,0.0,1.3837169892279397e-12,0.0,7.0223862858408205e-12,0.004670898779899508,0.0,0.0,1170,0.25272202823805734,0.25267749877292595,0.01761993817549124,0.3023310601711273,0.3054746091365814,1.0397704303602713,wheel,effective_drive_target,"max(command_target,measured_actual)",0.12297539591788553,0.12297539591789416,0.004670898779899508,0.12297539591788553,0.12297539591789416,7.0223862858408205e-12,0.12307652679394368,0.12307077801395531,0.004670898779899508
P05,FL_ACTIVE_LIFT_AND_PLACE,front_right_ankle,0.0,0.0,0.0,9.733333333332784,0.25273972602739714,0.3,2.45999999999986,0.0,0.0,-0.18420442938804626,-0.06833750754594803,9.733333333333334,0.25273972602740064,0.3,2.460000000000033,0.0,0.0,5.657574865213446e-12,8.943189910149579,2.169628375370852,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.1748153269290924,-0.08510437607765198,0.7061534120390408,0.0,-0.06833750754594803,2.460000000000033,0.6908325072377923,0.0,5.633461475372314,0.0,10.060121119022368,1.3837169892279397e-12,0.0,1.3837169892279397e-12,0.0,7.0223862858408205e-12,2.169628375370852,0.0,0.0,1170,0.13124990614178852,0.12998399982531356,0.759543789884981,0.4817969799041748,0.43870896100997925,8.943189910149579,wheel,effective_drive_target,"max(command_target,measured_actual)",0.12297539591788553,0.12297539591789416,2.169628375370852,0.12297539591788553,0.12297539591789416,7.0223862858408205e-12,0.03530060789604542,0.03453471589045442,2.169628375370852
P05,FL_ACTIVE_LIFT_AND_PLACE,rear_left_ankle,0.0,0.0,0.0,9.733333333332784,0.25273972602739714,0.3,2.45999999999986,0.0,0.0,0.08665759116411209,-0.04660021513700485,9.733333333333334,0.25273972602740064,0.3,2.460000000000033,0.0,0.0,5.657574865213446e-12,6.0995221241824735,2.3856057882243666,True,True,True,wlr50_clean.conformance_policy.v2,30.0,0.08474545180797577,-0.06803534924983978,3.1531252033385893,0.0,-0.04660021513700485,2.460000000000033,3.0779040659777825,0.0,1.147283613681793,0.0,12.861080467700956,1.3837169892279397e-12,0.0,1.3837169892279397e-12,0.0,7.0223862858408205e-12,2.3856057882243666,0.0,0.0,1170,0.3252047601386777,0.32268574063021405,0.7745949067256829,0.5847263336181641,0.5490608215332031,6.0995221241824735,wheel,effective_drive_target,"max(command_target,measured_actual)",0.12297539591788553,0.12297539591789416,2.3856057882243666,0.12297539591788553,0.12297539591789416,7.0223862858408205e-12,0.1576247236826213,0.153864419150776,2.3856057882243666
P05,FL_ACTIVE_LIFT_AND_PLACE,rear_right_ankle,0.0,0.0,0.0,9.733333333332784,0.25273972602739714,0.3,2.45999999999986,0.0,0.0,-0.033532463014125824,0.005003500729799271,9.733333333333334,0.25273972602740064,0.3,2.460000000000033,0.0,0.0,5.657574865213446e-12,0.2602436750130663,0.2148916748574892,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.022109057754278183,0.016212940216064453,2.577017138207013,0.0,0.005003500729799271,2.460000000000033,2.5825549334966706,0.0,6.854043155908584,0.0,6.725663691759109,1.3837169892279397e-12,0.0,1.3837169892279397e-12,0.0,7.0223862858408205e-12,0.2148916748574892,0.0,0.0,1170,0.2717141398450093,0.2724212587080721,0.2602436750130663,0.3983379900455475,0.3974834978580475,0.21451435937664246,wheel,effective_drive_target,"max(command_target,measured_actual)",0.12297539591788553,0.12297539591789416,0.2148916748574892,0.12297539591788553,0.12297539591789416,7.0223862858408205e-12,0.12882508246268365,0.12910191684002426,0.2148916748574892
P06,FRONT_PAIR_ADVANCE,front_left_ankle,0.0,0.0,0.0,25.533333333331882,0.3,0.3,7.659999999999564,0.0,0.0,-0.03177522122859955,-0.031279794115107507,25.533333333333335,0.29999999999998567,0.3,7.659999999999634,0.0,0.0,5.690835096460134e-12,6.582590813291411,0.8217307310342378,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.04622725397348404,-0.04574560929904692,6.71113146949355,0.0,-0.031279794115107507,7.659999999999634,6.766278899178488,0.0,8.671219646930693,0.0,8.679489110363646,4.773959005888173e-12,0.0,4.773959005888173e-12,0.0,9.160064641816435e-13,0.8217307310342378,0.0,0.0,3066,0.2626975724420229,0.2648332620628911,0.8129841478986377,0.3847907781600952,0.4101199805736542,6.582590813291411,wheel,effective_drive_target,"max(command_target,measured_actual)",0.38292338728902564,0.3829233872890292,0.8217307310342378,0.38292338728902564,0.3829233872890292,9.160064641816435e-13,0.3354894510235761,0.33824627094201487,0.8217307310342378
P06,FRONT_PAIR_ADVANCE,front_right_ankle,0.0,0.0,0.0,25.533333333331882,0.3,0.3,7.659999999999564,0.0,0.0,-0.06999139487743378,0.11421303451061249,25.533333333333335,0.29999999999998567,0.3,7.659999999999634,0.0,0.0,5.690835096460134e-12,2.688487783992743,2.3854332891960746,True,True,True,wlr50_clean.conformance_policy.v2,30.0,-0.0556923933327198,0.1199563704431057,5.741420145642895,0.0,0.11421303451061249,7.659999999999634,5.6044623982161195,0.0,8.579400926828383,0.0,3.4460015594959255,4.773959005888173e-12,0.0,4.773959005888173e-12,0.0,9.160064641816435e-13,2.3854332891960746,0.0,0.0,3066,0.2248179738866062,0.2194617279894548,2.3824811711242466,0.4805694818496704,0.4676494300365448,2.688487783992743,wheel,effective_drive_target,"max(command_target,measured_actual)",0.38292338728902564,0.3829233872890292,2.3854332891960746,0.38292338728902564,0.3829233872890292,9.160064641816435e-13,0.2870135835534143,0.28016706598681657,2.3854332891960746
P06,FRONT_PAIR_ADVANCE,rear_left_ankle,0.0,0.0,0.0,25.533333333331882,0.3,0.3,7.659999999999564,0.0,0.0,0.04164016991853714,-0.04501742124557495,25.533333333333335,0.29999999999998567,0.3,7.659999999999634,0.0,0.0,5.690835096460134e-12,4.10082766728304,1.2871132309518594,True,True,True,wlr50_clean.conformance_policy.v2,30.0,0.03686167672276497,-0.04872879758477211,8.464769270348171,0.0,-0.04501742124557495,7.659999999999634,8.57372043559637,0.0,2.867095917463302,0.0,2.226825803518295,4.773959005888173e-12,0.0,4.773959005888173e-12,0.0,9.160064641816435e-13,1.2871132309518594,0.0,0.0,3066,0.3313226375233112,0.3355892550355748,1.2877530929239334,0.4937291741371155,0.5139761567115784,4.10082766728304,wheel,effective_drive_target,"max(command_target,measured_actual)",0.38292338728902564,0.3829233872890292,1.2871132309518594,0.38292338728902564,0.3829233872890292,9.160064641816435e-13,0.4231538017783238,0.4286002703482884,1.2871132309518594
P06,FRONT_PAIR_ADVANCE,rear_right_ankle,0.0,0.0,0.0,25.533333333331882,0.3,0.3,7.659999999999564,0.0,0.0,0.02024468220770359,0.053777145221829414,25.533333333333335,0.29999999999998567,0.3,7.659999999999634,0.0,0.0,5.690835096460134e-12,8.873699961934637,0.5010679600492728,True,True,True,wlr50_clean.conformance_policy.v2,30.0,0.02711913362145424,0.05008804239332676,8.184636462564704,0.0,0.053777145221829414,7.659999999999634,8.143625871604282,0.0,4.124670848250388,0.0,2.2134616971015926,4.773959005888173e-12,0.0,4.773959005888173e-12,0.0,9.160064641816435e-13,0.5010679600492728,0.0,0.0,3066,0.3203554493414611,0.31875673332904686,0.49904442571544766,0.4840041995048523,0.5269532799720764,8.873699961934637,wheel,effective_drive_target,"max(command_target,measured_actual)",0.38292338728902564,0.3829233872890292,0.5010679600492728,0.38292338728902564,0.3829233872890292,9.160064641816435e-13,0.4091499631820788,0.40709984380802,0.5010679600492728
P07,REAR_ENTRY_ALIGNMENT,front_left_hip,22.8,38.6,15.8,1.666666666666572,22.200000000001268,150.0,0.0,22.8,38.6,40.00275297675236,18.113723150576348,1.6666666666666643,22.20000000000003,150.00000000000853,0.0,1.4864523399080787,1.6318856558271657,5.5422333389290965e-12,0.5825655805580202,0.0,True,True,True,wlr50_clean.conformance_policy.v2,30.0,40.23761244645784,18.37156108419704,0.0,15.8,18.113723150576348,0.0,0.0,0.0,1.4864523399080787,0.0,1.6318856558271657,5.569118739741008e-12,5.6843418860808015e-12,5.569118739741008e-12,5.6843418860808015e-12,0.0,0.0,0.08778942042805074,0.555629243215511,202,23.81636822556119,23.955114189382268,0.5825655805580202,102.4837373259964,102.36009041145167,0.12065027854265335,servo,measured_actual,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
