trial_id,trial_number,P01_P13_complete,physical_success,body_collision,wheel_only_climb,all_four_active_lifts_crossings,rear_order,video_valid,video_sha256,duration_s,runtime_recording_access_count,root_external_manipulation_count,max_command_endpoint_error_percent,max_actual_endpoint_error_percent,max_command_delta_error_percent,max_actual_delta_error_percent,max_duration_error_percent,max_command_average_velocity_error_percent,max_measured_average_velocity_error_percent,max_command_peak_velocity_error_percent,max_measured_peak_velocity_error_percent,max_command_wheel_integral_error_percent,max_actual_wheel_integral_error_percent,max_trajectory_rmse_percent,max_applicable_actual_response_error_percent,atomic_exact,overlap_15pct_pass,overlap_30pct_pass,legacy_15pct_pass,new_30pct_pass,recovery_count,failed_metric_count_30pct,selected,selection_reason,classification
trial_010_20260901_clean_v010,10,True,True,False,False,True,RR_FIRST,True,287be5543dd3d61687288e6710f0b42034e453c633f25ca9fe3366ab505f05d0,88.86666666666666,0,0,1.4620220900413587e-14,25.12075919196458,2.400482215405744e-14,23.17350316861629,8.526512829114417e-11,8.526512829127989e-11,48.904938018377045,9.123368727159686e-11,52.75013911083131,1.386675910225253e-10,36.29302387410797,10.698680012641926,52.75013911083131,True,True,True,False,False,0,6,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
trial_011_20260901_clean_v010,11,True,False,False,False,True,RR_FIRST,True,bf6416f69e99ab060cbf33dc77009c711a30cb41690ba01d7be68fe176718969,89.06666666666666,0,0,15.000000000000004,24.774320398827108,15.000000000000004,33.71274172364836,8.526512829114417e-11,15.000000000098058,48.25178256336968,9.123368727159686e-11,52.75013911083131,1.386675910225253e-10,36.29302387410797,25.50055924653001,52.75013911083131,True,True,True,False,False,0,6,False,no existing completed physical trial passes every 30% metric,NOT_A_PHYSICAL_SUCCESS_CANDIDATE
trial_019_20260902_clean_v010,19,True,True,False,False,True,RR_FIRST,True,46850e7f7fcf69e20580759a73d47987dff35e09075c32a7a12a4d9f2c68b2b5,107.86666666666666,0,0,1.4620220900413587e-14,14.875829833553361,2.400482215405744e-14,24.684389571399233,8.526512829114417e-11,0.3733876442933252,30.87820835858151,9.123368727159686e-11,52.75013911083131,1.2141280354570065,36.29302387410797,12.708192938815575,52.75013911083131,True,True,True,False,False,1,5,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
trial_021_20260902_clean_v010,21,True,True,False,False,True,RR_FIRST,True,8fca0d64641d6d77b50feed1b18c8c1dce2879aa098ead85b748433a8da64af7,108.13333333333333,0,0,1.4620220900413587e-14,14.398617735640737,2.400482215405744e-14,24.494064215742714,8.526512829114417e-11,0.3733876442933252,20.00201082925726,9.123368727159686e-11,52.75013911083131,1.2141280354570065,36.29302387410797,17.062627112573107,52.75013911083131,True,True,True,False,False,1,4,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
trial_024_20260902_clean_v010,24,True,True,False,False,True,RR_FIRST,True,b9a1b080948de4cd9a70e529d1c5e248e6ebedd49892818df50f27df87cb7395,108.46666666666667,0,0,1.4620220900413587e-14,11.00382748876782,2.400482215405744e-14,8.996339768429726,8.526512829114417e-11,0.3733876442933252,17.40720780664862,9.123368727159686e-11,107.2454973207474,1.2141280354570065,36.29302387410797,14.385438376829613,107.2454973207474,True,True,True,False,False,1,5,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
trial_025_20260902_clean_v010,25,True,True,False,False,True,RR_FIRST,True,9be254d20a2a3a8e8242d2a786949fb836bc7f727ffb4939cbe41ec07f0800a9,108.13333333333333,0,0,1.4620220900413587e-14,15.519345234603565,2.400482215405744e-14,21.62587941944365,8.526512829114417e-11,0.3733876442933252,14.492207635654072,9.123368727159686e-11,52.75013911083131,1.2141280354570065,36.29302387410797,14.34668932278561,52.75013911083131,True,True,True,False,False,1,3,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
trial_036_20260902_clean_v010,36,True,True,False,False,True,RR_FIRST,True,ae9fd1ac06af8b8686d734b09da63a8cd261119ccbc855c36d9627b3a93550c0,89.13333333333333,0,0,1.4620220900413587e-14,27.8117768450491,2.400482215405744e-14,34.24131352165126,7.959675365755687e-11,14.900000000000077,74.36137831455756,14.900000000000004,94.6014394766218,14.89999999999529,13.362475037047743,11.438204266346125,94.6014394766218,True,True,True,False,False,0,4,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
trial_039_20260902_clean_v010,39,True,True,False,False,True,RR_FIRST,True,ccb831bece805c0f4540b0733ed7dfb8cc85ff3b0f4f03fe3bdbba39daf772cf,89.8,0,0,1.4620220900413587e-14,8.728727934678767,2.400482215405744e-14,21.806248807848696,7.959675365755687e-11,14.900000000000077,72.33571696751282,14.900000000000004,75.38560868983663,14.89999999999529,13.362475037047743,12.84395740741205,75.38560868983663,True,True,True,False,False,1,4,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
trial_043_20260902_clean_v010,43,True,True,False,False,True,RR_FIRST,True,0d6b89ef4d80bfe977928b471196c6d556c42f01aca4a92e00bc98837845d0c2,107.93333333333334,0,0,1.4620220900413587e-14,14.463468163121918,2.400482215405744e-14,17.945056324777937,12.500000000074607,14.900000000000077,18.244515044977753,14.900000000000004,36.458636795326846,14.89999999999529,13.362475037047743,8.39386239459489,36.458636795326846,True,True,True,False,False,1,1,False,no existing completed physical trial passes every 30% metric,PHYSICAL_SUCCESS_BUT_OUTSIDE_30PCT_REFERENCE_CONTRACT
