"window","source_version","source_file","segment","source_step","source_event_indices","batch_ids","channel","unit","command_start","command_end","command_delta","fast_start_s","fast_end_s","servo_rate_deg_s","servo_duration_s","wheel_active_duration_s","wheel_velocity_rad_s","wheel_integral_rad","active_channels","held_channels","simultaneous_servo_and_wheel","evidence_level","timing_scope"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","front_right_hip","deg",0,0,0,27.773999999610975,27.815999999610977,150,0.04200000000000003,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","front_right_knee","deg",45.9,45.9,0,27.773999999610975,27.815999999610977,150,0.04200000000000003,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","rear_left_hip","deg",6.9,6.9,0,27.773999999610975,27.815999999610977,150,0.04200000000000003,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","rear_left_knee","deg",0,0,0,27.773999999610975,27.815999999610977,150,0.04200000000000003,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","rear_right_hip","deg",0,0,0,27.773999999610975,27.815999999610977,150,0.04200000000000003,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","rear_right_knee","deg",0,0,0,27.773999999610975,27.815999999610977,150,0.04200000000000003,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","front_left_ankle","rad/s",0,0,0,27.773999999610975,27.815999999610977,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","front_right_ankle","rad/s",0,0,0,27.773999999610975,27.815999999610977,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","rear_left_ankle","rad/s",0,0,0,27.773999999610975,27.815999999610977,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",34,9,"[0]","[]","rear_right_ankle","rad/s",0,0,0,27.773999999610975,27.815999999610977,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","front_left_hip","deg",48.2,48.2,0,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","front_left_knee","deg",-30.4,-21.9,8.5,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","front_right_hip","deg",0,0,0,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","front_right_knee","deg",45.9,45.9,0,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","rear_left_hip","deg",6.9,6.9,0,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","rear_left_knee","deg",0,0,0,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","rear_right_hip","deg",0,0,0,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","rear_right_knee","deg",0,0,0,27.815999999610977,27.872666666277645,150,0.056666666666666664,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","front_left_ankle","rad/s",0,0,0,27.815999999610977,27.872666666277645,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","front_right_ankle","rad/s",0,0,0,27.815999999610977,27.872666666277645,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","rear_left_ankle","rad/s",0,0,0,27.815999999610977,27.872666666277645,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",35,9,"[1]","[]","rear_right_ankle","rad/s",0,0,0,27.815999999610977,27.872666666277645,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","front_left_hip","deg",48.2,48.2,0,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","front_left_knee","deg",-21.9,-18.7,3.1999999999999993,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","front_right_hip","deg",0,0,0,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","front_right_knee","deg",45.9,45.9,0,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","rear_left_hip","deg",6.9,6.9,0,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","rear_left_knee","deg",0,0,0,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","rear_right_hip","deg",0,0,0,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","rear_right_knee","deg",0,0,0,27.872666666277645,27.89399999961098,150,0.02133333333333333,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","front_left_ankle","rad/s",0,0,0,27.872666666277645,27.89399999961098,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","front_right_ankle","rad/s",0,0,0,27.872666666277645,27.89399999961098,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","rear_left_ankle","rad/s",0,0,0,27.872666666277645,27.89399999961098,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",36,9,"[2]","[]","rear_right_ankle","rad/s",0,0,0,27.872666666277645,27.89399999961098,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","front_left_hip","deg",48.2,48.2,0,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","front_left_knee","deg",-18.7,-16.6,2.099999999999998,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","front_right_hip","deg",0,0,0,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","front_right_knee","deg",45.9,45.9,0,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","rear_left_hip","deg",6.9,6.9,0,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","rear_left_knee","deg",0,0,0,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","rear_right_hip","deg",0,0,0,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","rear_right_knee","deg",0,0,0,27.89399999961098,27.90799999961098,150,0.013999999999999986,,,,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","front_left_ankle","rad/s",0,0,0,27.89399999961098,27.90799999961098,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","front_right_ankle","rad/s",0,0,0,27.89399999961098,27.90799999961098,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
"FR_support_to_FL_swing_capture_and_continuous_wheel","v010_20260806_220745_363972_manual","C:\robotics_sim\wlr_robot\height_based_obstacle_replay\saved_height_steps_fsm_reference_v2\height_050mm\versions\v010_20260806_220745_363972_manual\accepted_steps.jsonl",37,9,"[3]","[]","rear_left_ankle","rad/s",0,0,0,27.89399999961098,27.90799999961098,,,0,0,0,"front_left_knee","front_left_hip|front_right_hip|front_right_knee|rear_left_hip|rear_left_knee|rear_right_hip|rear_right_knee","false","COMMAND_OBSERVED","offline mature Fast planner; not newly observed physical dispatch; recorded snapshot sim clock kept separate"
